_id,N_Processo,Orgao,Situacao_Orgao,Modalidade,Objeto,Itens_Licitado,Valor_Total_Previsto,Valor_Total_Realizado,Quant_Licitada,N_Edital,Data_Publicação,Data_Abertura,CPF_CNPJ,Razao_Social
11,31/002.276/2020,SEJUSP,Ativo,PREGÃO ELETRÔNICO,AQUISIÇÃO DE REBOQUE PARA LANCHA  ATENDENDO A DEMANDA DO CORPO DE BOMBEIROS MILITAR (CBMMS)  CONFORME CONVÊNIO SENASP N° 880236/2018,"Rebocador - Tipo: semi-reboque rodoviário, Reboque: transporte de lancha, Estrutura: em aço carbono na chapa de aço 12, Sistema: de solda MIG, Requisito: terça com largura mínima de 100 mm, Tipo de Pintura: eletrostática, Equipada: com 02 eixos, suspensão reforçada, com molas, amortecedores  cubo, eixo e rolamentos originais, Possuir: 04 pneus com roda de ferro aro 14' e 01 estepe, porta estepe, c",26000 0000000000000000,25998 0000000000000000,2 00000000,0013/2020,20210209,20210317,5702625000119,P.C.S. DAMASCENO & CIA LTDA-ME 
12,31/002.276/2020,SEJUSP,Ativo,PREGÃO ELETRÔNICO,AQUISIÇÃO DE REBOQUE PARA LANCHA  ATENDENDO A DEMANDA DO CORPO DE BOMBEIROS MILITAR (CBMMS)  CONFORME CONVÊNIO SENASP N° 880236/2018,"Rebocador - Tipo: semi-reboque rodoviário, Reboque: transporte de lancha, Estrutura: em aço carbono na chapa de aço 12, Sistema: de solda MIG, Requisito: terça com largura mínima de 100 mm, Tipo de Pintura: eletrostática, Equipada: com 02 eixos, suspensão reforçada, com molas, amortecedores  cubo, eixo e rolamentos originais, Possuir: 04 pneus com roda de ferro aro 14' e 01 estepe, porta estepe, c",26000 0000000000000000,25998 0000000000000000,2 00000000,0013/2020,20210209,20210317,5702625000119,P.C.S. DAMASCENO & CIA LTDA-ME 
13,71/504.516/2020,IAGRO - Inativo - 2022,Inativo,PREGÃO ELETRÔNICO,AQUISIÇÃO DE FÁRMACOS TIOPENTAL E WARFARINA PARA UTILIZAÇÃO NO ATENDIMENTO A SUSPEITA DE ENFERMIDADES EMERGENCIAIS NO PLANO DE TRABALHO  COM RECURSOS ORIUNDOS DO CONVÊNIO MAPA/IAGRO/MS n° 891286/2019  FONTE 0281020017,"Warfarina - Dosagem: 0 02 g/g, Composição: à base de vaselina, Apresentação: pasta, Embalagem: tubo com no mínimo 50 g.",29370 0000000000000000,29370 0000000000000000,600 00000000,0002/2021,20210212,20210528,9049833000111,VETMAX PRODUTOS AGROPECUÁRIOS EIRELI-EPP
14,71/504.516/2020,IAGRO - Inativo - 2022,Inativo,PREGÃO ELETRÔNICO,AQUISIÇÃO DE FÁRMACOS TIOPENTAL E WARFARINA PARA UTILIZAÇÃO NO ATENDIMENTO A SUSPEITA DE ENFERMIDADES EMERGENCIAIS NO PLANO DE TRABALHO  COM RECURSOS ORIUNDOS DO CONVÊNIO MAPA/IAGRO/MS n° 891286/2019  FONTE 0281020017,"Warfarina - Dosagem: 0 02 g/g, Composição: à base de vaselina, Apresentação: pasta, Embalagem: tubo com no mínimo 50 g.",29370 0000000000000000,29370 0000000000000000,600 00000000,0002/2021,20210212,20210528,9049833000111,VETMAX PRODUTOS AGROPECUÁRIOS EIRELI-EPP
15,29/032.357/2020,SED,Ativo,PREGÃO ELETRÔNICO,Aquisição de Refrigeradores,"Refrigerador - Tipo: vertical  frost free, Capacidade: mínima de mil (1000) litros, quantidade de portas : gabinete com quatro (4) portas.",50970 6900000000000000,50400 0000000000000000,9 00000000,0010/2020,20210217,20210317,13646927000145,CAPILE COMERCIO E TECNOLOGIA LTDA
16,29/032.357/2020,SED,Ativo,PREGÃO ELETRÔNICO,Aquisição de Refrigeradores,"Refrigerador - Tipo: vertical  frost free, Capacidade: mínima de mil (1000) litros, quantidade de portas : gabinete com quatro (4) portas.",169902 3000000000000000,169902 3000000000000000,30 00000000,0010/2020,20210217,20210317,24259043000154,MAIORCA SOLUCOES EM SAUDE  SEGURANCA E PADRONIZACAO LTDA.
17,29/028.007/2020,SED,Ativo,PREGÃO ELETRÔNICO,AQUISIÇÃO DE EQUIPAMENTO TECNOLÓGICO - NOTEBOOK,"Microcomputador - Tipo: Notebook educacional, Processador: padrão X64 com núcleo duplo de no mínimo de 2.30 GHz de frequência de base, Interface de rede: integrada 10/100/1000, Placa de vídeo: on-board, Disco rígido: Disco Rigido (HD) com capacidade de no mínimo de 500GB, Mouse: touchpad com 2 botoes integrados, Bateria: integrada de no mínimo 3000mah e adaptador CA, Acessórios: todos os component",41160 3500000000000000,34848 0000000000000000,11 00000000,0013/2020,20210217,20210317,13646927000145,CAPILE COMERCIO E TECNOLOGIA LTDA
18,29/032.357/2020,SED,Ativo,PREGÃO ELETRÔNICO,Aquisição de Refrigeradores,"Refrigerador - Tipo: vertical  frost free, Capacidade: mínima de mil (1000) litros, quantidade de portas : gabinete com quatro (4) portas.",220872 9900000000000000,169902 3000000000000000,30 00000000,0010/2020,20210217,20210317,24259043000154,MAIORCA SOLUCOES EM SAUDE  SEGURANCA E PADRONIZACAO LTDA.
19,29/028.007/2020,SED,Ativo,PREGÃO ELETRÔNICO,AQUISIÇÃO DE EQUIPAMENTO TECNOLÓGICO - NOTEBOOK,"Microcomputador - Tipo: Notebook educacional, Processador: padrão X64 com núcleo duplo de no mínimo de 2.30 GHz de frequência de base, Interface de rede: integrada 10/100/1000, Placa de vídeo: on-board, Disco rígido: Disco Rigido (HD) com capacidade de no mínimo de 500GB, Mouse: touchpad com 2 botoes integrados, Bateria: integrada de no mínimo 3000mah e adaptador CA, Acessórios: todos os component",41160 3500000000000000,34848 0000000000000000,11 00000000,0013/2020,20210217,20210317,13646927000145,CAPILE COMERCIO E TECNOLOGIA LTDA
20,71/503.244/2020,IAGRO - Inativo - 2022,Inativo,PREGÃO ELETRÔNICO,CONTRATAÇÃO DE EMPRESA ESPECIALIZADA PARA REALIZAÇÃO DE CONSULTORIA E TREINAMENTO.,Serviço de consultoria e treinamento,40152 9500000000000000,40152 9500000000000000,1 00000000,0009/2020,20210223,20210308,18883671000103,QUALABOR SERVIÇOS DA QUALIDADE LTDA ME
21,71/503.244/2020,IAGRO - Inativo - 2022,Inativo,PREGÃO ELETRÔNICO,CONTRATAÇÃO DE EMPRESA ESPECIALIZADA PARA REALIZAÇÃO DE CONSULTORIA E TREINAMENTO.,Serviço de consultoria e treinamento,40152 9500000000000000,40152 9500000000000000,1 00000000,0009/2020,20210223,20210308,18883671000103,QUALABOR SERVIÇOS DA QUALIDADE LTDA ME
22,71/400.543/2020,IMASUL - Inativo - 2022,Inativo,PREGÃO ELETRÔNICO,CONTRATAÇÃO DE EMPRESA ESPECIALIZADA PARA OUTSOURCING DE SOLUÇÃO IMPRESSÃO  REPROGRAFIA E DIGITALIZAÇÃO DE DOCUMENTOS,Locação de equipamentos de informática  tecnologia da informação ou processamento de dados e softwares,414906 0000000000000000,401496 0000000000000000,12 00000000,0004/2020,20210225,20210310,4126931000191,JJ IMPRESSORAS LTDA.
23,71/505.287/2020,IAGRO - Inativo - 2022,Inativo,PREGÃO ELETRÔNICO,Aquisição de centrífuga refrigerada,"Centrífuga laboratorial - Capacidade: máxima de 4 x 200ml / 6 X 85 ml, Velocidade máxima: até 16000 rpm, Tipo: refrigerada, Dimensão: máxima 35x50x70cm ( altura x largura x profundidade), Alimentação: 110/220 volts - 60hz, Temperatura mínima: entre - 20ºc e -10ºc, Temperatura Máxima: +40ºc.",69520 2000000000000000,69000 0000000000000000,1 00000000,0008/2020,20210225,20210325,20220317000140,HD- MIYAHARA COMERCIO E SERVICOS LTDA.
24,71/400.543/2020,IMASUL - Inativo - 2022,Inativo,PREGÃO ELETRÔNICO,CONTRATAÇÃO DE EMPRESA ESPECIALIZADA PARA OUTSOURCING DE SOLUÇÃO IMPRESSÃO  REPROGRAFIA E DIGITALIZAÇÃO DE DOCUMENTOS,Locação de equipamentos de informática  tecnologia da informação ou processamento de dados e softwares,414906 0000000000000000,401496 0000000000000000,12 00000000,0004/2020,20210225,20210310,4126931000191,JJ IMPRESSORAS LTDA.
25,71/505.287/2020,IAGRO - Inativo - 2022,Inativo,PREGÃO ELETRÔNICO,Aquisição de centrífuga refrigerada,"Centrífuga laboratorial - Capacidade: máxima de 4 x 200ml / 6 X 85 ml, Velocidade máxima: até 16000 rpm, Tipo: refrigerada, Dimensão: máxima 35x50x70cm ( altura x largura x profundidade), Alimentação: 110/220 volts - 60hz, Temperatura mínima: entre - 20ºc e -10ºc, Temperatura Máxima: +40ºc.",69520 2000000000000000,69000 0000000000000000,1 00000000,0008/2020,20210225,20210325,20220317000140,HD- MIYAHARA COMERCIO E SERVICOS LTDA.
26,71/601.071/2020,AGRAER - Inativo - 2022,Inativo,PREGÃO ELETRÔNICO,Aquisição de veículo- tipo Pick-Up  através de recursos provenientes de repasse voluntário efetivado pela união- convênio nº 892.901/2019.,"Veículo - Tipo: pick-up, Cabine: dupla, Quilometragem: zero, Ano / Modelo: do ano corrente ou superior, Potência mínima: 120 cv, Transmissão: manual de no mínimo 5 marchas a frente e 1 a ré, Direção: hidráulica ou elétrica, Quantidade de porta: 4, Capacidade de transporte: 5 passageiros  incluindo o motorista, Distância mínima entre eixos: 2.829 mm, Capacidade mínima de carga: 650 kg, Requisito: a",239996 0000000000000000,231900 0000000000000000,2 00000000,0001/2021,20210226,20210317,5950849000140,ENZO VEÍCULOS LTDA.
27,71/200.210/2020,JUCEMS - Inativo - 2022,Inativo,PREGÃO ELETRÔNICO,CONTRATAÇÃO DE EMPRESA ESPECIALIZADA EM INTEGRAÇÃO ENTRE ESTAGIÁRIO E ÓRGÃO,Contratação de estagiário e/ou monitor (estudante),126767 6400000000000000,126000 0000000000000000,12 00000000,0003/2020,20210226,20210823,61600839000155,CENTRO DE INTEGRAÇÃO EMPRESA ESCOLA CIEE
28,71/601.071/2020,AGRAER - Inativo - 2022,Inativo,PREGÃO ELETRÔNICO,Aquisição de veículo- tipo Pick-Up  através de recursos provenientes de repasse voluntário efetivado pela união- convênio nº 892.901/2019.,"Veículo - Tipo: pick-up, Cabine: dupla, Quilometragem: zero, Ano / Modelo: do ano corrente ou superior, Potência mínima: 120 cv, Transmissão: manual de no mínimo 5 marchas a frente e 1 a ré, Direção: hidráulica ou elétrica, Quantidade de porta: 4, Capacidade de transporte: 5 passageiros  incluindo o motorista, Distância mínima entre eixos: 2.829 mm, Capacidade mínima de carga: 650 kg, Requisito: a",239996 0000000000000000,231900 0000000000000000,2 00000000,0001/2021,20210226,20210317,5950849000140,ENZO VEÍCULOS LTDA.
29,71/200.210/2020,JUCEMS - Inativo - 2022,Inativo,PREGÃO ELETRÔNICO,CONTRATAÇÃO DE EMPRESA ESPECIALIZADA EM INTEGRAÇÃO ENTRE ESTAGIÁRIO E ÓRGÃO,Contratação de estagiário e/ou monitor (estudante),126767 6400000000000000,126000 0000000000000000,12 00000000,0003/2020,20210226,20210823,61600839000155,CENTRO DE INTEGRAÇÃO EMPRESA ESCOLA CIEE
30,11/013.975/2020,FUNFAZ,Ativo,PREGÃO ELETRÔNICO,Aquisição de Sistema de Gestão Previdenciária - PROFISCO II,Implantação  instalação  configuração do sistema e treinamento aos usuários. Essas ações deverão ser executadas por equipe “On Site” composta por no mínimo 2 (dois) consultores,883200 0000000000000000,883200 0000000000000000,12 00000000,0009/2020,20210201,20210331,59307000168,AGENDA ASSESSORIA  PLANEJAMENTO E INFORMÁTICA LTDA
31,11/013.975/2020,FUNFAZ,Ativo,PREGÃO ELETRÔNICO,Aquisição de Sistema de Gestão Previdenciária - PROFISCO II,Manutenção  atualizações do sistema  com suporte técnico contínuo remoto  e equipe “On Site” composta por no mínimo 2 (dois) consultores,1357500 0000000000000000,1357500 0000000000000000,12 00000000,0009/2020,20210201,20210331,59307000168,AGENDA ASSESSORIA  PLANEJAMENTO E INFORMÁTICA LTDA
32,11/013.975/2020,FUNFAZ,Ativo,PREGÃO ELETRÔNICO,Aquisição de Sistema de Gestão Previdenciária - PROFISCO II,Cessão de Licença perpétua (permanente) de software para Sistema Integrado Previdenciário  sem limite de quantidade de usuários identificados  ativos ou simultâneos,1265000 0000000000000000,1264300 0000000000000000,1 00000000,0009/2020,20210201,20210331,59307000168,AGENDA ASSESSORIA  PLANEJAMENTO E INFORMÁTICA LTDA
33,11/013.975/2020,FUNFAZ,Ativo,PREGÃO ELETRÔNICO,Aquisição de Sistema de Gestão Previdenciária - PROFISCO II,Implantação  instalação  configuração do sistema e treinamento aos usuários. Essas ações deverão ser executadas por equipe “On Site” composta por no mínimo 2 (dois) consultores,883200 0000000000000000,883200 0000000000000000,12 00000000,0009/2020,20210201,20210331,59307000168,AGENDA ASSESSORIA  PLANEJAMENTO E INFORMÁTICA LTDA
34,11/013.975/2020,FUNFAZ,Ativo,PREGÃO ELETRÔNICO,Aquisição de Sistema de Gestão Previdenciária - PROFISCO II,Manutenção  atualizações do sistema  com suporte técnico contínuo remoto  e equipe “On Site” composta por no mínimo 2 (dois) consultores,1357500 0000000000000000,1357500 0000000000000000,12 00000000,0009/2020,20210201,20210331,59307000168,AGENDA ASSESSORIA  PLANEJAMENTO E INFORMÁTICA LTDA
35,11/013.975/2020,FUNFAZ,Ativo,PREGÃO ELETRÔNICO,Aquisição de Sistema de Gestão Previdenciária - PROFISCO II,Cessão de Licença perpétua (permanente) de software para Sistema Integrado Previdenciário  sem limite de quantidade de usuários identificados  ativos ou simultâneos,1265000 0000000000000000,1264300 0000000000000000,1 00000000,0009/2020,20210201,20210331,59307000168,AGENDA ASSESSORIA  PLANEJAMENTO E INFORMÁTICA LTDA
36,29/041.101/2019,SED,Ativo,PREGÃO ELETRÔNICO,AQUISIÇÃO DE EQUIPAMENTOS DE PROCESSAMENTO DE DADOS COMPUTADORES E MONITORES.,"Monitor - Tela: LED - 27 ” Full HD, Resolução: Full HD (1080p) 1920 x 1080 a 60 Hz, Tempo de resposta: máximo 8ms, Quantidade de cor: mínimo 16 milhões , Pixel  pitch: máximo 0 3mm, Brilho: mínimo 200cd, Acompanha: cabo de força  cabo VGA  manuais e tudo que for necessário para o seu perfeito funcionamento, Dados complementares: deve possuir no mínimo 1 porta D-SUB (VGA)  1 interface DVI-D ou 1 in",14274 8000000000000000,11160 0000000000000000,8 00000000,0005/2020,20210203,20210219,13646927000145,CAPILE COMERCIO E TECNOLOGIA LTDA
37,29/041.101/2019,SED,Ativo,PREGÃO ELETRÔNICO,AQUISIÇÃO DE EQUIPAMENTOS DE PROCESSAMENTO DE DADOS COMPUTADORES E MONITORES.,"Microcomputador - Tipo: Desktop, Processador: padrão X64 com no mínimo 8 núcleos de no mínimo de 2.0 GHz de frequência de base  memória cache de no mínimo 12MB e TDP máximo de 35W, Placa mãe: com chipset do mesmo fabricante do processador, Desenvolvida pelo mesmo fabricante do equipamento, Barramento de memória: 2666mhz com suporte a no mínimo 64 GB de memória ram e suporte à tecnologia dual-chann",51547 2000000000000000,49000 0000000000000000,8 00000000,0005/2020,20210203,20210219,13646927000145,CAPILE COMERCIO E TECNOLOGIA LTDA
38,29/041.101/2019,SED,Ativo,PREGÃO ELETRÔNICO,AQUISIÇÃO DE EQUIPAMENTOS DE PROCESSAMENTO DE DADOS COMPUTADORES E MONITORES.,"Monitor - Tela: LED - 27 ” Full HD, Resolução: Full HD (1080p) 1920 x 1080 a 60 Hz, Tempo de resposta: máximo 8ms, Quantidade de cor: mínimo 16 milhões , Pixel  pitch: máximo 0 3mm, Brilho: mínimo 200cd, Acompanha: cabo de força  cabo VGA  manuais e tudo que for necessário para o seu perfeito funcionamento, Dados complementares: deve possuir no mínimo 1 porta D-SUB (VGA)  1 interface DVI-D ou 1 in",14274 8000000000000000,11160 0000000000000000,8 00000000,0005/2020,20210203,20210219,13646927000145,CAPILE COMERCIO E TECNOLOGIA LTDA
39,29/041.101/2019,SED,Ativo,PREGÃO ELETRÔNICO,AQUISIÇÃO DE EQUIPAMENTOS DE PROCESSAMENTO DE DADOS COMPUTADORES E MONITORES.,"Microcomputador - Tipo: Desktop, Processador: padrão X64 com no mínimo 8 núcleos de no mínimo de 2.0 GHz de frequência de base  memória cache de no mínimo 12MB e TDP máximo de 35W, Placa mãe: com chipset do mesmo fabricante do processador, Desenvolvida pelo mesmo fabricante do equipamento, Barramento de memória: 2666mhz com suporte a no mínimo 64 GB de memória ram e suporte à tecnologia dual-chann",51547 2000000000000000,49000 0000000000000000,8 00000000,0005/2020,20210203,20210219,13646927000145,CAPILE COMERCIO E TECNOLOGIA LTDA
40,31/002.276/2020,SEJUSP,Ativo,PREGÃO ELETRÔNICO,AQUISIÇÃO DE REBOQUE PARA LANCHA  ATENDENDO A DEMANDA DO CORPO DE BOMBEIROS MILITAR (CBMMS)  CONFORME CONVÊNIO SENASP N° 880236/2018,"Rebocador - Tipo: semi-reboque rodoviário, Reboque: transporte de lancha, Estrutura: em aço carbono na chapa de aço 12, Sistema: de solda MIG, Requisito: terça com largura mínima de 100 mm, Tipo de Pintura: eletrostática, Equipada: com 02 eixos, suspensão reforçada, com molas, amortecedores  cubo, eixo e rolamentos originais, Possuir: 04 pneus com roda de ferro aro 14' e 01 estepe, porta estepe, c",26000 0000000000000000,25998 0000000000000000,2 00000000,0013/2020,20210209,20210317,5702625000119,P.C.S. DAMASCENO & CIA LTDA-ME 
41,31/002.276/2020,SEJUSP,Ativo,PREGÃO ELETRÔNICO,AQUISIÇÃO DE REBOQUE PARA LANCHA  ATENDENDO A DEMANDA DO CORPO DE BOMBEIROS MILITAR (CBMMS)  CONFORME CONVÊNIO SENASP N° 880236/2018,"Rebocador - Tipo: semi-reboque rodoviário, Reboque: transporte de lancha, Estrutura: em aço carbono na chapa de aço 12, Sistema: de solda MIG, Requisito: terça com largura mínima de 100 mm, Tipo de Pintura: eletrostática, Equipada: com 02 eixos, suspensão reforçada, com molas, amortecedores  cubo, eixo e rolamentos originais, Possuir: 04 pneus com roda de ferro aro 14' e 01 estepe, porta estepe, c",26000 0000000000000000,25998 0000000000000000,2 00000000,0013/2020,20210209,20210317,5702625000119,P.C.S. DAMASCENO & CIA LTDA-ME 
42,71/504.516/2020,IAGRO - Inativo - 2022,Inativo,PREGÃO ELETRÔNICO,AQUISIÇÃO DE FÁRMACOS TIOPENTAL E WARFARINA PARA UTILIZAÇÃO NO ATENDIMENTO A SUSPEITA DE ENFERMIDADES EMERGENCIAIS NO PLANO DE TRABALHO  COM RECURSOS ORIUNDOS DO CONVÊNIO MAPA/IAGRO/MS n° 891286/2019  FONTE 0281020017,"Warfarina - Dosagem: 0 02 g/g, Composição: à base de vaselina, Apresentação: pasta, Embalagem: tubo com no mínimo 50 g.",29370 0000000000000000,29370 0000000000000000,600 00000000,0002/2021,20210212,20210528,9049833000111,VETMAX PRODUTOS AGROPECUÁRIOS EIRELI-EPP
43,71/504.516/2020,IAGRO - Inativo - 2022,Inativo,PREGÃO ELETRÔNICO,AQUISIÇÃO DE FÁRMACOS TIOPENTAL E WARFARINA PARA UTILIZAÇÃO NO ATENDIMENTO A SUSPEITA DE ENFERMIDADES EMERGENCIAIS NO PLANO DE TRABALHO  COM RECURSOS ORIUNDOS DO CONVÊNIO MAPA/IAGRO/MS n° 891286/2019  FONTE 0281020017,"Warfarina - Dosagem: 0 02 g/g, Composição: à base de vaselina, Apresentação: pasta, Embalagem: tubo com no mínimo 50 g.",29370 0000000000000000,29370 0000000000000000,600 00000000,0002/2021,20210212,20210528,9049833000111,VETMAX PRODUTOS AGROPECUÁRIOS EIRELI-EPP
44,29/032.357/2020,SED,Ativo,PREGÃO ELETRÔNICO,Aquisição de Refrigeradores,"Refrigerador - Tipo: vertical  frost free, Capacidade: mínima de mil (1000) litros, quantidade de portas : gabinete com quatro (4) portas.",50970 6900000000000000,50400 0000000000000000,9 00000000,0010/2020,20210217,20210317,13646927000145,CAPILE COMERCIO E TECNOLOGIA LTDA
45,29/032.357/2020,SED,Ativo,PREGÃO ELETRÔNICO,Aquisição de Refrigeradores,"Refrigerador - Tipo: vertical  frost free, Capacidade: mínima de mil (1000) litros, quantidade de portas : gabinete com quatro (4) portas.",169902 3000000000000000,169902 3000000000000000,30 00000000,0010/2020,20210217,20210317,24259043000154,MAIORCA SOLUCOES EM SAUDE  SEGURANCA E PADRONIZACAO LTDA.
46,29/028.007/2020,SED,Ativo,PREGÃO ELETRÔNICO,AQUISIÇÃO DE EQUIPAMENTO TECNOLÓGICO - NOTEBOOK,"Microcomputador - Tipo: Notebook educacional, Processador: padrão X64 com núcleo duplo de no mínimo de 2.30 GHz de frequência de base, Interface de rede: integrada 10/100/1000, Placa de vídeo: on-board, Disco rígido: Disco Rigido (HD) com capacidade de no mínimo de 500GB, Mouse: touchpad com 2 botoes integrados, Bateria: integrada de no mínimo 3000mah e adaptador CA, Acessórios: todos os component",41160 3500000000000000,34848 0000000000000000,11 00000000,0013/2020,20210217,20210317,13646927000145,CAPILE COMERCIO E TECNOLOGIA LTDA
47,29/032.357/2020,SED,Ativo,PREGÃO ELETRÔNICO,Aquisição de Refrigeradores,"Refrigerador - Tipo: vertical  frost free, Capacidade: mínima de mil (1000) litros, quantidade de portas : gabinete com quatro (4) portas.",220872 9900000000000000,169902 3000000000000000,30 00000000,0010/2020,20210217,20210317,24259043000154,MAIORCA SOLUCOES EM SAUDE  SEGURANCA E PADRONIZACAO LTDA.
48,29/028.007/2020,SED,Ativo,PREGÃO ELETRÔNICO,AQUISIÇÃO DE EQUIPAMENTO TECNOLÓGICO - NOTEBOOK,"Microcomputador - Tipo: Notebook educacional, Processador: padrão X64 com núcleo duplo de no mínimo de 2.30 GHz de frequência de base, Interface de rede: integrada 10/100/1000, Placa de vídeo: on-board, Disco rígido: Disco Rigido (HD) com capacidade de no mínimo de 500GB, Mouse: touchpad com 2 botoes integrados, Bateria: integrada de no mínimo 3000mah e adaptador CA, Acessórios: todos os component",41160 3500000000000000,34848 0000000000000000,11 00000000,0013/2020,20210217,20210317,13646927000145,CAPILE COMERCIO E TECNOLOGIA LTDA
